Date, Open, High, Low, Close, Volume
10/26/11, 23.035, 23.1825, 22.40, 23.005, 26746236
10/25/11, 23.375, 23.4075, 22.6375, 22.67, 16826756
10/24/11, 23.3225, 23.6025, 23.2975, 23.5525, 12140260
10/21/11, 23.1235, 23.3575, 22.975, 23.3575, 14131784
10/20/11, 22.70, 22.9925, 22.5675, 22.8375, 17646036
10/19/11, 23.5525, 23.62, 22.47, 22.52, 21665024
10/18/11, 22.7775, 23.625, 22.6475, 23.4775, 14399640
10/17/11, 23.2825, 23.48, 22.7575, 22.7975, 13842720
10/14/11, 23.355, 23.6625, 23.2925, 23.48, 15800640
10/13/11, 22.625, 23.2325, 22.615, 23.15, 13193332
10/12/11, 22.745, 23.0825, 22.6775, 22.7925, 19065056
10/11/11, 22.1775, 22.715, 22.1125, 22.6275, 17626752
10/10/11, 21.9475, 22.3225, 21.85, 22.3125, 13325336
10/07/11, 21.8575, 22.00, 21.4425, 21.5625, 17553004
10/06/11, 21.22, 21.82, 21.105, 21.7825, 19486148
10/05/11, 21.15, 21.3625, 20.805, 21.2475, 25113748
10/04/11, 20.76, 21.2725, 20.4275, 21.195, 31415480
10/03/11, 21.2425, 21.66, 21.055, 21.065, 26223264
09/30/11, 21.555, 21.905, 21.3125, 21.43, 17955956
09/29/11, 22.2425, 22.2425, 21.50, 21.9225, 15552936
09/28/11, 22.45, 22.4625, 21.865, 21.9075, 17090008
09/27/11, 22.7825, 22.925, 22.28, 22.37, 20068048
09/26/11, 22.7475, 22.88, 22.0425, 22.57, 19095224
09/23/11, 21.99, 22.7325, 21.99, 22.52, 21525788
09/22/11, 22.185, 22.50, 21.5475, 22.075, 35693288
09/21/11, 23.16, 23.5325, 22.85, 22.855, 28070636
09/20/11, 22.60, 23.6875, 22.565, 23.21, 36063972
09/19/11, 22.3675, 22.6675, 22.1675, 22.5075, 22094304
09/16/11, 22.655, 22.88, 22.4075, 22.7125, 50281440
09/15/11, 22.5025, 22.65, 22.0875, 22.625, 21478808
09/14/11, 22.0575, 22.55, 21.89, 22.395, 26147380
09/13/11, 21.915, 21.9775, 21.665, 21.9425, 17471668
09/12/11, 21.43, 21.87, 21.3726, 21.8625, 19608352
09/09/11, 21.72, 22.1025, 21.49, 21.5875, 26492392
09/08/11, 21.94, 22.275, 21.86, 21.865, 18394112
09/07/11, 21.705, 22.1325, 21.675, 22.12, 16553324
09/06/11, 20.8125, 21.5625, 20.8125, 21.465, 15808924
09/02/11, 21.43, 21.78, 21.275, 21.3875, 15813796
09/01/11, 21.93, 22.24, 21.7575, 21.9325, 20801720
08/31/11, 22.125, 22.2125, 21.6875, 21.97, 24092616
08/30/11, 21.655, 22.0825, 21.575, 21.9825, 16622740
08/29/11, 21.745, 21.9825, 21.5175, 21.645, 18569480
08/26/11, 20.8775, 21.4875, 20.6676, 21.4625, 21498636
08/25/11, 21.6175, 21.7325, 20.985, 21.0275, 24274348
08/24/11, 20.90, 21.645, 20.7775, 21.595, 29151364
08/23/11, 20.055, 20.9475, 19.945, 20.9425, 20076188
08/22/11, 20.3075, 20.375, 19.8125, 19.9475, 19341580
08/19/11, 19.8325, 20.4213, 19.8325, 19.90, 31172064
08/18/11, 20.3775, 20.6875, 19.9875, 20.0725, 32999712
08/17/11, 21.4925, 21.545, 20.83, 20.9975, 19089916
08/16/11, 21.25, 21.5915, 21.1525, 21.4575, 20360324
08/15/11, 21.2775, 21.5575, 21.1275, 21.4675, 18328424
08/12/11, 21.2775, 21.4475, 20.8575, 20.9575, 16598436
08/11/11, 20.0375, 21.4225, 19.925, 21.13, 37360108
08/10/11, 20.3213, 20.41, 19.755, 19.82, 38429376
08/09/11, 20.0875, 20.7175, 19.0275, 20.69, 58709840
08/08/11, 20.045, 20.4525, 19.52, 19.81, 58533080
08/05/11, 21.335, 21.4175, 20.22, 20.8525, 33629336
08/04/11, 21.6925, 21.7025, 21.22, 21.2475, 38839260
08/03/11, 21.1325, 21.9375, 20.9525, 21.87, 35314860
08/02/11, 21.25, 21.5975, 20.89, 20.89, 17327128
08/01/11, 21.75, 21.8333, 21.265, 21.42, 13514196
07/29/11, 21.46, 21.56, 20.90, 21.385, 16710604
07/28/11, 22.0325, 22.2425, 21.665, 21.73, 19237172
07/27/11, 22.08, 22.25, 21.8125, 21.9375, 24105812
07/26/11, 22.255, 22.4975, 22.175, 22.30, 10711664
07/25/11, 22.16, 22.5575, 22.0925, 22.27, 13357044
07/22/11, 22.025, 22.445, 22.025, 22.38, 9036432
07/21/11, 22.2625, 22.595, 22.01, 22.0125, 21040780
07/20/11, 22.3725, 22.3725, 22.055, 22.16, 9482332
07/19/11, 22.1225, 22.3175, 22.05, 22.3025, 21594504
07/18/11, 22.08, 22.225, 21.9275, 22.0175, 13515624
07/15/11, 22.1725, 22.22, 21.9276, 22.1875, 16001100
07/14/11, 22.0625, 22.3475, 21.946, 21.985, 17217448
07/13/11, 22.035, 22.49, 22.005, 22.185, 18863672
07/12/11, 22.005, 22.20, 21.8975, 21.925, 18430028
07/11/11, 22.1525, 22.31, 21.9201, 21.975, 25734236
07/08/11, 22.2425, 22.5375, 22.10, 22.4325, 20818788
07/07/11, 22.05, 22.7075, 22.00, 22.5375, 48531120
07/06/11, 21.96, 22.3075, 21.7125, 22.05, 33624608
07/05/11, 21.74, 22.20, 21.585, 22.08, 33091920
07/01/11, 21.025, 22.2325, 20.94, 21.9925, 61742920
06/30/11, 21.5325, 21.84, 20.9825, 21.065, 119925720
06/29/11, 18.98, 21.83, 18.6975, 21.6425, 132109080
06/28/11, 18.57, 18.8625, 18.5525, 18.82, 23297580
06/27/11, 18.4475, 18.5125, 18.2775, 18.4725, 20881200
06/24/11, 18.8275, 18.8375, 18.3333, 18.3425, 39705772
06/23/11, 18.5475, 18.85, 18.50, 18.8275, 20405584
06/22/11, 18.735, 18.9938, 18.6425, 18.665, 17727780
06/21/11, 18.64, 18.7975, 18.5375, 18.7475, 25295140
06/20/11, 18.57, 18.585, 18.41, 18.5125, 22546744
06/17/11, 18.8525, 18.8735, 18.55, 18.6075, 25859200
06/16/11, 18.70, 18.845, 18.595, 18.72, 21042152
06/15/11, 18.885, 19.0075, 18.7025, 18.71, 22775476
06/14/11, 18.7775, 19.0675, 18.7075, 18.9825, 30033764
06/13/11, 18.7125, 18.785, 18.5753, 18.715, 20821576
06/10/11, 19.0525, 19.0775, 18.6375, 18.6725, 29469944
06/09/11, 19.07, 19.1825, 18.97, 19.1075, 32073888
06/08/11, 19.6725, 19.6725, 18.5925, 19.1775, 80786204
06/07/11, 19.70, 20.0325, 19.63, 19.955, 27860616
06/06/11, 19.75, 19.8925, 19.5375, 19.55, 17627612
06/03/11, 19.9525, 20.09, 19.74, 19.7825, 18956168
06/02/11, 19.7975, 20.205, 19.7875, 20.175, 19466132
06/01/11, 20.19, 20.19, 19.795, 19.795, 17736176
05/31/11, 20.005, 20.2774, 20.0025, 20.265, 15274752
05/27/11, 19.665, 19.96, 19.5925, 19.95, 15344604
05/26/11, 19.6425, 19.84, 19.41, 19.8225, 21125844
05/25/11, 19.24, 19.77, 19.1525, 19.6875, 18004396
05/24/11, 19.2525, 19.4438, 19.165, 19.40, 14828252
05/23/11, 19.2725, 19.435, 19.15, 19.23, 18266536
05/20/11, 19.835, 19.96, 19.5575, 19.5575, 17223008
05/19/11, 20.0325, 20.035, 19.8525, 19.91, 14954532
05/18/11, 20.1075, 20.1075, 19.87, 20.0025, 20134148
05/17/11, 19.95, 20.20, 19.9375, 20.15, 22115204
05/16/11, 19.7875, 20.325, 19.78, 19.985, 18765464
05/13/11, 20.00, 20.045, 19.925, 19.9775, 21491084
05/12/11, 19.7725, 20.0125, 19.77, 19.9825, 25083560
05/11/11, 20.055, 20.0625, 19.7375, 19.835, 17670700
05/10/11, 19.9925, 20.175, 19.93, 20.0875, 19716044
05/09/11, 19.7825, 19.995, 19.76, 19.965, 19099588
05/06/11, 19.625, 19.965, 19.5675, 19.8525, 29764704
05/05/11, 19.775, 19.8425, 19.55, 19.675, 20999240
05/04/11, 19.9625, 20.0372, 19.7625, 19.9425, 17356676
05/03/11, 19.9075, 20.0425, 19.825, 20.00, 18963460
05/02/11, 19.615, 19.9175, 19.615, 19.785, 13506348
04/29/11, 19.425, 19.6125, 18.5575, 19.53, 10877496
04/28/11, 19.71, 19.71, 19.3875, 19.415, 11427156
04/27/11, 19.70, 19.7425, 19.4725, 19.7225, 8988476
04/26/11, 19.45, 19.75, 19.349, 19.6925, 15134040
04/25/11, 19.4425, 19.4675, 19.325, 19.44, 7125616
04/21/11, 19.34, 19.495, 19.2625, 19.4425, 10998624
04/20/11, 19.1525, 19.4775, 19.1025, 19.3425, 14852140
04/19/11, 18.8725, 18.995, 18.79, 18.98, 14265048
04/18/11, 18.895, 19.075, 18.8625, 18.92, 15340132
04/15/11, 19.1175, 19.25, 19.015, 19.1175, 20262388
04/14/11, 19.285, 19.3156, 19.04, 19.0775, 18609496
04/13/11, 19.34, 19.4975, 19.30, 19.375, 18267660
04/12/11, 19.23, 19.395, 19.1925, 19.2575, 20513936
04/11/11, 19.20, 19.44, 19.175, 19.4275, 19012996
04/08/11, 19.205, 19.43, 19.08, 19.18, 23985556
04/07/11, 19.0275, 19.1375, 18.93, 19.1025, 22096328
04/06/11, 18.9275, 19.00, 18.8825, 19.00, 18135584
04/05/11, 18.795, 18.98, 18.70, 18.905, 18095956
04/04/11, 18.5475, 18.8125, 18.51, 18.81, 15529676
04/01/11, 18.4975, 18.6175, 18.3154, 18.555, 17280584
03/31/11, 18.6275, 18.73, 18.40, 18.405, 18565596
03/30/11, 18.485, 18.835, 18.4175, 18.5575, 59685800
03/29/11, 18.09, 18.1186, 17.9375, 18.05, 23559224
03/28/11, 18.0975, 18.275, 17.99, 18.1875, 23201616
03/25/11, 18.12, 18.2275, 18.0125, 18.0225, 29478876
03/24/11, 18.055, 18.2113, 17.885, 18.165, 20566296
03/23/11, 17.8375, 18.0925, 17.8375, 17.9975, 17583784
03/22/11, 17.95, 17.99, 17.80, 17.90, 15361500
03/21/11, 17.96, 18.08, 17.9075, 17.99, 14813024
03/18/11, 18.03, 18.035, 17.73, 17.855, 25287140
03/17/11, 17.8975, 18.00, 17.7825, 17.8575, 13803164
03/16/11, 17.855, 17.9862, 17.6703, 17.74, 24078732
03/15/11, 17.725, 17.95, 17.6125, 17.80, 24200468
03/14/11, 17.975, 18.1825, 17.9075, 17.965, 13981156
03/11/11, 17.845, 18.195, 17.805, 18.1275, 17340572
03/10/11, 18.33, 18.33, 17.8075, 17.85, 28562104
03/09/11, 18.60, 18.665, 18.325, 18.4275, 17872648
03/08/11, 18.6125, 18.7275, 18.3275, 18.5425, 33502308
03/07/11, 18.65, 18.805, 18.50, 18.5375, 18646060
03/04/11, 18.965, 18.985, 18.505, 18.6725, 19526808
03/03/11, 18.675, 18.975, 18.64, 18.9575, 20389752
03/02/11, 18.145, 18.555, 18.1275, 18.4925, 21544344
03/01/11, 18.4675, 18.72, 18.1275, 18.175, 27007820
02/28/11, 18.715, 18.8175, 18.2575, 18.2625, 24859988
02/25/11, 18.545, 18.85, 18.545, 18.67, 24870688
02/24/11, 18.165, 18.56, 18.1575, 18.4775, 19613696
02/23/11, 18.41, 18.6375, 18.195, 18.22, 28720176
02/22/11, 18.585, 18.775, 18.2778, 18.435, 31594144
02/18/11, 19.145, 19.27, 18.8925, 18.9575, 26012268
02/17/11, 18.9375, 19.18, 18.8625, 19.035, 23479440
02/16/11, 18.935, 19.0525, 18.865, 18.99, 20146852
02/15/11, 18.9275, 18.9775, 18.7725, 18.9025, 15855428
02/14/11, 18.7475, 19.235, 18.625, 18.935, 28975424
02/11/11, 18.65, 18.7825, 18.57, 18.7325, 17281088
02/10/11, 18.225, 18.7875, 18.225, 18.685, 24752684
02/09/11, 18.445, 18.68, 18.275, 18.32, 18678828
02/08/11, 18.4925, 18.645, 18.455, 18.6425, 15375860
02/07/11, 18.245, 18.5363, 18.23, 18.4825, 22242672
02/04/11, 17.995, 18.25, 17.90, 18.225, 28843824
02/03/11, 17.9325, 18.12, 17.75, 17.9075, 33486328
02/02/11, 17.7675, 18.0225, 17.6875, 18.0225, 27162264
02/01/11, 17.5525, 17.9325, 17.5525, 17.675, 25482648
01/31/11, 17.475, 17.59, 17.3375, 17.4625, 24630964
01/28/11, 17.70, 17.7325, 17.355, 17.365, 25067056
01/27/11, 17.765, 17.805, 17.6275, 17.65, 19416888
01/26/11, 17.975, 18.035, 17.7375, 17.75, 17841196
01/25/11, 17.7925, 18.095, 17.5775, 17.895, 30285300
01/24/11, 17.5575, 17.9575, 17.545, 17.9475, 22924176
01/21/11, 17.6275, 17.75, 17.4775, 17.5375, 24787960
01/20/11, 17.1725, 17.885, 16.8775, 17.6725, 81381080
01/19/11, 17.74, 17.76, 17.1125, 17.28, 42852640
01/18/11, 17.8175, 17.8375, 17.685, 17.8025, 19345588
01/14/11, 17.8175, 17.8875, 17.685, 17.78, 25176972
01/13/11, 18.2825, 18.32, 17.73, 17.785, 28116140
01/12/11, 18.00, 18.1575, 17.9975, 18.1525, 18546348
01/11/11, 18.0125, 18.13, 17.8875, 17.97, 20599368
01/10/11, 18.175, 18.31, 17.945, 17.9525, 18216412
01/07/11, 18.36, 18.3875, 18.125, 18.24, 28251156
01/06/11, 18.1825, 18.3875, 18.1275, 18.2925, 28362328
01/05/11, 17.71, 18.0825, 17.67, 18.0225, 38524460
01/04/11, 17.7325, 17.7375, 17.565, 17.65, 18142224
01/03/11, 17.60, 17.73, 17.5475, 17.63, 25714036
12/31/10, 17.57, 17.6175, 17.4875, 17.595, 11102916
12/30/10, 17.68, 17.6875, 17.53, 17.5725, 11021080
12/29/10, 17.7275, 17.795, 17.5825, 17.65, 13004328
12/28/10, 17.84, 17.95, 17.625, 17.6825, 19132344
12/27/10, 17.17, 17.7925, 17.1625, 17.7025, 31077032
12/23/10, 17.0825, 17.2325, 17.065, 17.1825, 16604000
12/22/10, 17.0675, 17.1925, 17.015, 17.1375, 23299228
12/21/10, 17.17, 17.2125, 16.97, 17.0125, 43485000
12/20/10, 16.875, 17.055, 16.75, 16.9975, 64217480
12/17/10, 17.075, 17.145, 16.625, 16.725, 167890532
12/16/10, 19.295, 19.875, 16.6475, 16.7975, 202230796
12/15/10, 20.0475, 20.095, 19.1875, 19.235, 45801840
12/14/10, 20.1925, 20.2975, 20.0375, 20.16, 24789504
12/13/10, 20.075, 20.4375, 19.875, 20.2225, 40988200
12/10/10, 19.7575, 20.06, 19.7575, 20.05, 23736420
12/09/10, 19.5375, 19.7975, 19.325, 19.78, 14864276
12/08/10, 19.25, 19.5375, 19.25, 19.485, 14311540
12/07/10, 19.7475, 19.9425, 19.2025, 19.22, 25379840
12/06/10, 19.325, 19.5875, 19.2875, 19.5775, 18351080
12/03/10, 19.1825, 19.385, 19.055, 19.3375, 20681180
12/02/10, 18.8925, 19.2675, 18.8775, 19.25, 26764876
12/01/10, 18.735, 18.87, 18.6125, 18.805, 22347168
11/30/10, 18.385, 18.57, 18.3125, 18.4625, 18545752
11/29/10, 18.8075, 18.8075, 18.23, 18.5475, 21580376
11/26/10, 18.825, 18.9475, 18.8075, 18.87, 4349324
11/24/10, 18.8775, 19.00, 18.7875, 18.955, 17355372
11/23/10, 18.75, 18.7875, 18.6275, 18.6625, 14631784
11/22/10, 19.1675, 19.245, 18.82, 18.865, 19955440
11/19/10, 19.20, 19.39, 19.19, 19.2625, 10312700
11/18/10, 19.0675, 19.275, 19.0425, 19.235, 17203968
11/17/10, 18.725, 19.0875, 18.715, 18.9325, 14879980
11/16/10, 18.89, 19.075, 18.565, 18.7475, 20379268
11/15/10, 19.38, 19.465, 19.08, 19.09, 13313120
11/12/10, 19.6425, 19.7025, 19.2275, 19.235, 13318956
11/11/10, 19.7275, 19.8725, 19.51, 19.805, 9206272
11/10/10, 19.625, 19.8275, 19.5025, 19.8225, 11912100
11/09/10, 19.7475, 19.875, 19.51, 19.58, 10807532
11/08/10, 19.85, 19.9575, 19.65, 19.6775, 12236228
11/05/10, 20.0675, 20.1175, 19.7875, 19.95, 23770244
11/04/10, 19.9275, 20.025, 19.765, 19.9975, 20205360
11/03/10, 19.6425, 19.805, 19.50, 19.75, 14126516
11/02/10, 19.54, 19.667, 19.37, 19.605, 15395528
11/01/10, 19.645, 19.695, 19.175, 19.33, 13683664
10/29/10, 19.10, 19.6075, 19.085, 19.54, 22874084
10/28/10, 19.835, 19.875, 18.83, 19.1125, 44468680
10/27/10, 20.0725, 20.15, 19.79, 19.98, 20665208
10/26/10, 20.045, 20.0825, 19.845, 20.0075, 15636504
10/25/10, 20.0025, 20.1775, 19.9125, 20.1575, 16520832
10/22/10, 19.7875, 19.9675, 19.6775, 19.8225, 14814096
10/21/10, 19.8625, 20.22, 19.645, 19.80, 19506260
10/20/10, 19.44, 19.9825, 19.315, 19.88, 19825360
10/19/10, 19.4025, 19.89, 19.31, 19.3875, 28977072
10/18/10, 19.3775, 19.5925, 19.1875, 19.59, 20173508
10/15/10, 19.44, 19.475, 19.155, 19.40, 14347960
10/14/10, 19.165, 19.4325, 19.0725, 19.2925, 21305428
10/13/10, 18.6775, 19.25, 18.575, 19.235, 29855956
10/12/10, 18.53, 18.6325, 18.39, 18.5625, 13899112
10/11/10, 18.4625, 18.6975, 18.4575, 18.5725, 10399732
10/08/10, 18.4225, 18.5125, 18.2919, 18.50, 9386192
10/07/10, 18.57, 18.6975, 18.385, 18.4025, 9977192
10/06/10, 18.765, 18.875, 18.45, 18.5575, 15122536
10/05/10, 18.53, 18.7475, 18.415, 18.7475, 20661720
10/04/10, 18.315, 18.59, 18.1453, 18.31, 23158180
10/01/10, 18.685, 18.6925, 18.2925, 18.33, 18121336
09/30/10, 18.685, 18.7425, 18.4525, 18.565, 23154068
09/29/10, 18.2525, 18.625, 18.221, 18.6025, 27881932
09/28/10, 18.2325, 18.40, 18.1375, 18.3175, 29216568
09/27/10, 18.1925, 18.3725, 17.975, 18.25, 20098556
09/24/10, 17.9375, 18.0925, 17.84, 18.0925, 21037500
09/23/10, 17.5175, 17.865, 17.4738, 17.745, 26983612
09/22/10, 17.52, 17.7175, 17.4875, 17.655, 25844604
09/21/10, 17.6125, 17.7775, 17.38, 17.485, 25312856
09/20/10, 17.125, 17.58, 17.0175, 17.5775, 29390764
09/17/10, 17.1925, 17.25, 17.0475, 17.1225, 41973960
09/16/10, 17.2025, 17.3025, 17.0138, 17.095, 29814936
09/15/10, 16.93, 17.375, 16.90, 17.2325, 43086560
09/14/10, 16.4075, 16.9875, 16.3875, 16.78, 39646272
09/13/10, 17.00, 17.00, 16.225, 16.37, 60564280
09/10/10, 16.71, 17.12, 16.67, 17.0225, 31405648
09/09/10, 17.195, 17.2425, 16.5174, 16.695, 53063840
09/08/10, 17.5875, 17.6675, 17.075, 17.1375, 45040800
09/07/10, 17.9675, 18.245, 17.835, 17.875, 14419172
09/03/10, 18.25, 18.285, 18.02, 18.125, 14073828
09/02/10, 17.745, 18.0625, 17.665, 17.995, 16779880
09/01/10, 17.4575, 17.6857, 17.2675, 17.6325, 17296876
08/31/10, 17.385, 17.5238, 17.0025, 17.245, 23221732
08/30/10, 17.7425, 17.85, 17.385, 17.385, 14006080
08/27/10, 17.5975, 17.7825, 17.40, 17.7775, 15659640
08/26/10, 17.8025, 17.85, 17.47, 17.4775, 14116992
08/25/10, 17.5775, 18.035, 17.5675, 17.715, 22405492
08/24/10, 17.3775, 17.7425, 17.25, 17.665, 26749664
08/23/10, 17.6375, 17.825, 17.40, 17.53, 18395632
08/20/10, 17.8225, 17.8975, 17.395, 17.525, 31541996
08/19/10, 18.105, 18.1825, 17.875, 17.9075, 18442040
08/18/10, 18.27, 18.345, 18.1303, 18.22, 12232472
08/17/10, 18.3625, 18.4425, 18.11, 18.34, 13334472
08/16/10, 18.02, 18.31, 17.95, 18.2075, 10701168
08/13/10, 18.235, 18.28, 18.0375, 18.055, 14571968
08/12/10, 18.195, 18.5475, 18.1325, 18.245, 24677660
08/11/10, 18.50, 18.5875, 18.25, 18.3775, 23116436
08/10/10, 18.515, 18.9325, 18.515, 18.8175, 31068200
08/09/10, 18.28, 18.7175, 18.2025, 18.685, 28615508
08/06/10, 17.7875, 18.05, 17.715, 18.035, 19364356
08/05/10, 18.0325, 18.10, 17.83, 17.875, 30792860
08/04/10, 18.3025, 18.35, 18.095, 18.1125, 20502272
08/03/10, 17.9075, 18.3788, 17.8575, 18.25, 34169896
08/02/10, 17.745, 18.097, 17.7425, 18.0575, 53886640
07/30/10, 17.8975, 18.4075, 17.8425, 18.3375, 30797740
07/29/10, 18.69, 18.72, 17.8375, 17.995, 58877920
07/28/10, 19.0375, 19.21, 18.775, 18.795, 25204956
07/27/10, 19.25, 19.3175, 18.9675, 19.1525, 17357956
07/26/10, 18.9225, 19.125, 18.8375, 19.02, 15794304
07/23/10, 18.6175, 18.9925, 18.5125, 18.8975, 12661732
07/22/10, 18.2875, 18.6375, 18.255, 18.615, 19493376
07/21/10, 18.4975, 18.5025, 17.9825, 18.09, 15917524
07/20/10, 17.6775, 18.415, 17.625, 18.40, 19109192
07/19/10, 18.0525, 18.0625, 17.7175, 17.805, 20018948
07/16/10, 18.40, 18.4375, 17.8175, 17.8625, 39059772
07/15/10, 19.0975, 19.16, 18.565, 18.82, 16490320
07/14/10, 19.1425, 19.25, 18.9125, 19.07, 12822684
07/13/10, 19.45, 19.45, 18.8675, 19.1475, 19931392
07/12/10, 18.9975, 19.3425, 18.97, 19.1275, 15836484
07/09/10, 19.06, 19.40, 18.905, 19.345, 22483436
07/08/10, 18.875, 18.95, 18.51, 18.77, 16246640
07/07/10, 18.17, 18.73, 18.0375, 18.705, 20874560
07/06/10, 18.4575, 18.58, 17.9475, 18.0675, 23727088
07/02/10, 18.31, 18.4475, 18.145, 18.295, 18806340
07/01/10, 17.75, 18.2525, 17.5275, 18.215, 30364148
06/30/10, 17.915, 18.025, 17.6775, 17.6875, 24717952
06/29/10, 18.57, 18.6175, 17.775, 17.8625, 39857656
06/28/10, 19.2475, 19.3225, 18.7875, 18.805, 20525276
06/25/10, 19.2575, 19.3525, 18.9125, 19.165, 24130084
06/24/10, 19.2825, 19.49, 18.94, 19.12, 26279412
06/23/10, 19.74, 19.74, 19.2025, 19.44, 27935196
06/22/10, 20.25, 20.25, 19.6575, 19.69, 46871600
06/21/10, 19.49, 20.9475, 18.855, 20.225, 115876204
06/18/10, 19.6275, 19.8125, 19.065, 19.26, 29735332
06/17/10, 19.4525, 19.7825, 19.315, 19.56, 29138772
06/16/10, 19.045, 19.3125, 18.9026, 19.2925, 28151352
06/15/10, 18.6175, 19.24, 18.475, 19.2325, 31237860
06/14/10, 19.2375, 19.2475, 18.425, 18.445, 37461800
06/11/10, 19.1275, 19.2225, 18.8375, 19.02, 30177468
06/10/10, 18.9075, 19.3725, 18.75, 19.3625, 36383580
06/09/10, 18.53, 18.87, 18.295, 18.45, 35592348
06/08/10, 18.0275, 18.3725, 17.7725, 18.3375, 30512828
06/07/10, 18.00, 18.445, 17.8875, 17.9725, 30619020
06/04/10, 17.7625, 18.35, 17.7625, 18.0325, 42141800
06/03/10, 17.9825, 18.3025, 17.915, 18.21, 39136172
06/02/10, 17.865, 17.9675, 17.505, 17.8125, 37624460
06/01/10, 18.1225, 18.40, 17.84, 17.8725, 25083116
05/28/10, 18.3425, 18.375, 18.00, 18.115, 26590696
05/27/10, 18.75, 18.7975, 18.2275, 18.4225, 39119600
05/26/10, 18.535, 18.7975, 18.34, 18.35, 44416560
05/25/10, 18.265, 18.4625, 17.9425, 18.2425, 45457120
05/24/10, 18.86, 19.05, 18.4375, 18.6375, 41195680
05/21/10, 18.0025, 19.00, 18.0025, 18.55, 79628920
05/20/10, 18.00, 18.855, 17.7775, 18.205, 101645476
05/19/10, 17.6775, 18.55, 17.6775, 18.2425, 131642592
05/18/10, 18.77, 19.0025, 17.0725, 17.5225, 189339124
05/17/10, 19.6925, 19.81, 18.4175, 18.6775, 90582280
05/14/10, 19.6675, 19.9725, 18.98, 19.315, 169857592
05/13/10, 21.47, 21.995, 21.13, 21.4325, 31835376
05/12/10, 21.26, 21.8875, 21.1875, 21.42, 37132604
05/11/10, 21.2825, 21.3125, 20.785, 21.04, 47261720
05/10/10, 21.5625, 21.80, 21.4825, 21.4975, 35109760
05/07/10, 20.765, 21.0425, 20.1875, 20.5725, 45528880
05/06/10, 21.4625, 21.64, 18.9775, 20.73, 63950920
05/05/10, 21.69, 21.9875, 21.00, 21.6075, 37189656
05/04/10, 22.335, 22.7375, 22.03, 22.0925, 30629464
05/03/10, 22.6375, 22.8175, 22.105, 22.3175, 31026188
04/30/10, 23.32, 23.3425, 22.505, 22.5575, 25079804
04/29/10, 23.4425, 23.65, 23.025, 23.205, 29416908
04/28/10, 23.43, 23.515, 23.0751, 23.4025, 20430112
04/27/10, 23.9875, 24.0575, 23.2225, 23.2375, 17891756
04/26/10, 24.2575, 24.298, 23.885, 24.00, 18274832
04/23/10, 24.05, 24.205, 23.8075, 24.1475, 12501740
04/22/10, 23.205, 23.80, 23.115, 23.785, 14662400
04/21/10, 23.5875, 23.595, 23.215, 23.2825, 11365464
04/20/10, 23.4125, 23.5225, 23.125, 23.5125, 9092008
04/19/10, 23.30, 23.545, 23.02, 23.28, 12590988
04/16/10, 23.52, 23.7275, 23.20, 23.4625, 18782196
04/15/10, 23.5888, 23.815, 23.4825, 23.6125, 20640340
04/14/10, 23.29, 23.61, 23.215, 23.565, 17329808
04/13/10, 23.3525, 23.4475, 23.04, 23.1975, 11436424
04/12/10, 23.2625, 23.3725, 23.1241, 23.2975, 9323144
04/09/10, 22.985, 23.1525, 22.9125, 23.13, 9567164
04/08/10, 22.665, 23.02, 22.625, 22.8725, 10771812
04/07/10, 23.125, 23.125, 22.6575, 22.6775, 14750832
04/06/10, 23.0075, 23.3325, 22.9525, 23.10, 13813256
04/05/10, 23.2625, 23.30, 23.025, 23.1175, 15364276
04/01/10, 22.92, 23.145, 22.8275, 23.1375, 17464952
03/31/10, 22.675, 23.05, 22.63, 22.7575, 12505056
03/30/10, 22.6175, 22.96, 22.585, 22.75, 16334044
03/29/10, 22.6425, 22.79, 22.535, 22.56, 11136600
03/26/10, 22.6825, 22.8125, 22.4125, 22.5625, 13539148
03/25/10, 22.42, 22.945, 22.3725, 22.6025, 20355724
03/24/10, 22.40, 22.485, 22.1475, 22.1875, 15611948
03/23/10, 22.375, 22.575, 22.3125, 22.495, 13517784
03/22/10, 22.0975, 22.4375, 22.045, 22.31, 16674524
03/19/10, 22.63, 22.6875, 22.1725, 22.21, 24223808
03/18/10, 22.875, 22.955, 22.52, 22.5325, 18770088
03/17/10, 23.03, 23.1025, 22.81, 22.8775, 14786264
03/16/10, 23.17, 23.2275, 22.8375, 22.9125, 19071504
03/15/10, 23.2175, 23.2875, 22.78, 23.1025, 20739140
03/12/10, 23.2925, 23.4075, 23.1625, 23.3125, 28642820
03/11/10, 22.7425, 23.32, 22.70, 23.185, 55144160
03/10/10, 22.435, 22.9525, 22.3875, 22.88, 28439604
03/09/10, 22.5625, 22.9175, 22.465, 22.5375, 36700764
03/08/10, 22.1125, 22.7325, 22.0225, 22.6575, 31265380
03/05/10, 21.85, 22.14, 21.775, 22.1275, 19507384
03/04/10, 21.75, 21.8625, 21.5313, 21.76, 14577356
03/03/10, 21.65, 21.8025, 21.56, 21.70, 13661624
03/02/10, 21.705, 21.745, 21.5625, 21.6125, 12903808
03/01/10, 21.375, 21.735, 21.32, 21.705, 13500236
02/26/10, 21.395, 21.43, 21.255, 21.32, 12478392
02/25/10, 21.1875, 21.36, 20.935, 21.3075, 14144516
02/24/10, 21.555, 21.6525, 21.1875, 21.4075, 16209752
